Trial,Cumulative Reward,Cumulative Regret
0,0.0,0.0
1,4.081625964692777,-0.08162596469277705
2,6.862162765029778,1.1378372349702217
3,10.305026361010366,1.6949736389896342
4,13.524721960616167,2.4752780393838334
5,19.785257978439297,0.21474202156070366
6,23.920981014162436,0.07901898583756317
7,28.68682521250454,-0.6868252125045426
8,31.09480507536801,0.9051949246319877
9,33.67565744789015,2.324342552109849
10,37.33484817295479,2.665151827045209
11,39.054302705012,4.945697294988003
12,41.10261384436638,6.897386155633621
13,43.52884104560109,8.47115895439891
14,47.66985777219392,8.330142227806075
15,48.07126518509127,11.928734814908722
16,52.05767770235091,11.942322297649088
17,57.84136897692791,10.158631023072083
18,60.829611364185816,11.170388635814177
19,65.70340451578484,10.296595484215146
20,69.96461196061401,10.035388039385978
21,74.64223679693724,9.35776320306275
22,78.64842421178275,9.351575788217229
23,82.11733204578736,9.882667954212613
24,87.11559849945374,8.88440150054624
25,88.99903763429681,11.000962365703165
26,92.24738510237562,11.752614897624365
27,94.01716106286173,13.982838937138247
28,95.75487457851376,16.245125421486215
29,96.10149060895272,19.89850939104726
30,100.64605008054326,19.35394991945672
31,104.92723310167666,19.072766898323327
32,106.84425090022884,21.155749099771153
33,110.0535291757057,21.946470824294295
34,114.17336485807874,21.82663514192126
35,114.8703234433731,25.1296765566269
36,119.25603013836242,24.74396986163758
37,122.88916667372614,25.11083332627387
38,127.54693506536896,24.453064934631048
39,127.82192694705188,28.178073052948132
40,132.0477346214055,27.95226537859451
41,135.56266488117197,28.43733511882806
42,138.7830372699642,29.216962730035828
43,144.30819484662112,27.69180515337891
44,147.49183549763393,28.508164502366093
45,151.28930692537546,28.710693074624572
46,154.5117953039921,29.48820469600793
47,157.49883806770794,30.501161932292092
48,163.7707686496128,28.22923135038725
49,167.00762192511752,28.992378074882517
50,170.19808849865095,29.801911501349096
51,175.68046693229414,28.319533067705915
52,180.4997488655486,27.500251134451446
53,183.36793229801285,28.63206770198722
54,186.1912773989919,29.808722601008153
55,191.37675164798478,28.62324835201528
56,193.61922167493785,30.38077832506222
57,198.07778431073183,29.92221568926825
58,202.9927121046508,29.007287895349286
59,207.99615701262633,28.003842987373755
60,212.36629301861166,27.633706981388432
61,217.8107739135011,26.189226086499005
62,221.9789358360037,26.021064163996385
63,226.92701381014604,25.072986189854056
64,230.1121473446778,25.8878526553223
65,232.87709837847987,27.12290162152021
66,236.25081588446147,27.749184115538608
67,241.32765116467263,26.67234883532746
68,244.09968598509238,27.900314014907714
69,249.495511142105,26.5044888578951
70,253.1360949513238,26.86390504867628
71,255.1170460338443,28.882953966155775
72,260.2486314510862,27.751368548913874
73,264.65989492828106,27.34010507171906
74,269.0358855636731,26.964114436327026
75,272.93324575282224,27.066754247177904
76,273.9339681758366,30.066031824163552
77,279.34239169301577,28.65760830698434
78,281.8575011584294,30.14249884157075
79,286.5456207623964,29.454379237603714
80,292.1225912993753,27.87740870062486
81,295.2208728475554,28.77912715244473
82,298.8591160666995,29.140883933300632
83,302.8075435429712,29.192456457028946
84,305.48647030269143,30.513529697308716
85,310.0223928623166,29.977607137683542
86,313.7656026563475,30.234397343652663
87,318.34485265202903,29.655147347971138
88,321.81882381654304,30.181176183457136
89,325.3413200290411,30.65867997095907
90,330.17472520238323,29.82527479761699
91,331.8760941023076,32.1239058976926
92,336.7529582932678,31.24704170673239
93,340.3349062165205,31.665093783479694
94,344.9959543133072,31.00404568669297
95,349.2219282155879,30.778071784412262
96,352.6665988557108,31.33340114428939
97,357.5476666345168,30.452333365483334
98,360.79988484331295,31.2001151566872
99,364.61326252211376,31.38673747788641
100,368.567482443221,31.432517556779146
101,373.4782545247859,30.521745475214267
102,377.66738243106147,30.332617568938687
103,381.0857156378485,30.91428436215164
104,385.4613472821831,30.53865271781704
